"SUID","EnrichmentMap::Data Set","EnrichmentMap::Overlap_genes","EnrichmentMap::Overlap_size","EnrichmentMap::similarity_coefficient","interaction","name","selected","shared interaction","shared name"
"3526","Ni2CK_egg_go_ko","SCX09618.1|WP_011289321.1|WP_055422581.1|WP_058718401.1|WP_116533100.1|WP_066739413.1|OJW54111.1|TAK62445.1|WP_008452502.1|RUQ29426.1|PKO70472.1|WP_048670083.1|WP_116959715.1|OIP82009.1|WP_015765413.1|WP_056668985.1|WP_020159118.1|KFB67736.1|WP_054622132.1|WP_088813028.1|WP_110256738.1|RTL28629.1","22","0.6122448979591837","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) K01624","false","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) K01624"
"3527","Ni2CK_egg_go_ko","WP_015437464.1|WP_041547671.1|TCW38113.1|WP_035678795.1|WP_117607631.1|RDE50182.1|WP_132249930.1|WP_007680863.1|KFB70734.1|OYY58949.1|WP_004721665.1|WP_126463609.1|WP_002931890.1|WP_011236835.1|WP_050417438.1|WP_066882891.1|OYU48789.1","17","1.0","Geneset_Overlap","K01687 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0004160","false","Geneset_Overlap","K01687 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0004160"
"3528","Ni2CK_egg_go_ko","WP_056876738.1|OJY14595.1|WP_114401430.1|RZI70655.1|KPK19984.1|OIP08438.1|WP_128198914.1|WP_007866641.1|TAK91950.1|EXI78438.1|WP_004361350.1|WP_011239598.1|WP_011288588.1|WP_012204342.1|WP_015435441.1|EXI68690.1|EXI79150.1|WP_028995009.1|KFB68261.1|KFB77946.1|OFZ97010.1|OHC70316.1|WP_090702123.1|PKO90014.1|WP_117609045.1|WP_121241506.1|WP_121457279.1|RTL37413.1|TAH41053.1|TEX44640.1","30","0.7830188679245282","Geneset_Overlap","2VIJF (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0046912","false","Geneset_Overlap","2VIJF (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0046912"
"3529","Ni2CK_egg_go_ko","WP_014237572.1|WP_015436736.1|EXI90689.1|WP_027458166.1|KFB74895.1|SBT06690.1|WP_088382570.1|WP_117608680.1|RPJ44264.1|RYF80491.1|TEX48147.1|CDH47611.1|WP_079436674.1|WP_124219361.1|GCL61065.1|PKO83537.1|WP_112993160.1|TAK80989.1|WP_004259356.1|WP_004266007.1|WP_066879382.1|WP_069037386.1|OHC72288.1|OJX17264.1|WP_076092920.1|WP_079436675.1|PKO37690.1","27","0.728813559322034","Geneset_Overlap","COG1028 (Geneset_Overlap_Ni2CK_egg_go_ko) 2VH8R","false","Geneset_Overlap","COG1028 (Geneset_Overlap_Ni2CK_egg_go_ko) 2VH8R"
"3530","Ni2CK_egg_go_ko","WP_000813006.1|WP_091935138.1|WP_106747153.1|GCL66026.1|WP_028500682.1|WP_031408364.1|WP_079418842.1|PKO83985.1|WP_011500960.1|WP_015279261.1|WP_086067986.1|WP_114695583.1|CDH47300.1|WP_067661542.1|EIL97467.1|OFX78209.1|WP_079685062.1|OJU29200.1|PZN56990.1|PZR27705.1|WP_004303349.1|KFB77939.1|WP_062352354.1|WP_066882616.1|WP_087281662.1|WP_087660431.1|PKO34329.1|WP_110524736.1","28","1.0","Geneset_Overlap","K00024 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0039","false","Geneset_Overlap","K00024 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0039"
"3531","Ni2CK_egg_go_ko","SCX09618.1|WP_011289321.1|WP_055422581.1|WP_058718401.1|WP_116533100.1|WP_066739413.1|OJW54111.1|TAK62445.1|WP_008452502.1|RUQ29426.1|PKO70472.1|WP_048670083.1|WP_116959715.1|OIP82009.1|WP_015765413.1|WP_056668985.1|WP_020159118.1|KFB67736.1|WP_054622132.1|WP_088813028.1|WP_110256738.1|RTL28629.1","22","0.6122448979591837","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0191","false","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) COG0191"
"3532","Ni2CK_egg_go_ko","SCX09618.1|WP_011289321.1|WP_055422581.1|WP_058718401.1|WP_116533100.1|WP_066739413.1|OJW54111.1|TAK62445.1|WP_008452502.1|RUQ29426.1|PKO70472.1|WP_048670083.1|WP_116959715.1|OIP82009.1|WP_015765413.1|WP_056668985.1|WP_020159118.1|KFB67736.1|WP_054622132.1|WP_088813028.1|WP_110256738.1|RTL28629.1","22","0.1730183786221671","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975","false","Geneset_Overlap","GO:0006096 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0005975"
"3533","Ni2CK_egg_go_ko","WP_004252965.1|WP_012206517.1|WP_019919114.1|WP_026685518.1|KFB73466.1|WP_053419840.1|SBT09970.1|RTL03953.1|WP_011766315.1|WP_131111132.1|WP_132570931.1|WP_008062595.1|WP_028248820.1|WP_047195791.1|SBT05161.1|PKO62809.1|WP_128196787.1|WP_013966642.1|ACV34416.1|WP_004303499.1|EXI89540.1|EXI89542.1|EXI92924.1|KFB66372.1|KFB66374.1|KFB71000.1|KFB75399.1|WP_066883411.1|WP_079434031.1|WP_110524092.1|WP_117609169.1","31","0.9078947368421053","Geneset_Overlap","2VM27 (Geneset_Overlap_Ni2CK_egg_go_ko) 1N6EM","false","Geneset_Overlap","2VM27 (Geneset_Overlap_Ni2CK_egg_go_ko) 1N6EM"
"3534","Ni2CK_egg_go_ko","ODS71062.1|OGV72118.1|RTL04036.1|WP_055423062.1|WP_124220621.1|WP_054965449.1|OJY87033.1|WP_090018893.1|WP_010463004.1|WP_012585584.1|WP_027457213.1|WP_028994809.1|WP_043820335.1|WP_056197883.1|ODS95854.1|RTL46920.1","16","0.891640866873065","Geneset_Overlap","COG5013 (Geneset_Overlap_Ni2CK_egg_go_ko) K00370","false","Geneset_Overlap","COG5013 (Geneset_Overlap_Ni2CK_egg_go_ko) K00370"
"3535","Ni2CK_egg_go_ko","AGW92175.1|EXI82919.1|WP_102040584.1|KFB78215.1|OGB53242.1|WP_026259429.1|WP_078121737.1|ODU69919.1|WP_100265336.1|RTL26355.1|EEQ94142.1|WP_011285986.1|WP_050417645.1|WP_079434406.1|OZB45857.1|WP_102245658.1|WP_117610156.1|WP_130459456.1","18","0.9736842105263157","Geneset_Overlap","1MU7B (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0015930","false","Geneset_Overlap","1MU7B (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0015930"
"3536","Ni2CK_egg_go_ko","WP_074708295.1|GBD23787.1|WP_108174417.1|OQW94285.1|WP_062357469.1|KFB77167.1|OYU75542.1|WP_012807184.1|OGA54848.1|WP_046849784.1|OQW70483.1|OGA33678.1|PKO46473.1|WP_082034659.1|WP_092933185.1|WP_027459158.1|EXI84398.1|RLS34308.1|PIX96075.1|OJW48649.1|ODT53893.1|WP_106748051.1|WP_066884054.1|WP_040039379.1|WP_136383560.1","25","0.9807692307692308","Geneset_Overlap","GO:0009678 (Geneset_Overlap_Ni2CK_egg_go_ko) COG3808","false","Geneset_Overlap","GO:0009678 (Geneset_Overlap_Ni2CK_egg_go_ko) COG3808"
"3537","Ni2CK_egg_go_ko","WP_015437464.1|TCW38113.1|WP_035678795.1|WP_117607631.1|RDE50182.1|WP_132249930.1|WP_007680863.1|KFB70734.1|OYY58949.1|WP_004721665.1|WP_126463609.1|WP_002931890.1|WP_011236835.1|WP_050417438.1|WP_066882891.1|OYU48789.1","16","0.9705882352941176","Geneset_Overlap","1MUTQ (Geneset_Overlap_Ni2CK_egg_go_ko) K01687","false","Geneset_Overlap","1MUTQ (Geneset_Overlap_Ni2CK_egg_go_ko) K01687"
"3538","Ni2CK_egg_go_ko","WP_042422614.1|OGS92337.1|OHC67264.1|WP_102041803.1|KIF33670.1|WP_079690089.1|WP_100378545.1|PKO71921.1|WP_106748256.1|PZP66845.1|TKT73400.1|WP_084055521.1|WP_088344563.1|SPS06403.1|CCL39299.1|KFB68186.1|WP_048674821.1|OGW34266.1|RUQ37377.1|ODT50015.1|OLL99361.1|WP_079446987.1|KXK23501.1|OLC74155.1|EXI74690.1|EXI86829.1|KFB66257.1","27","0.9821428571428572","Geneset_Overlap","K01689 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0004634","false","Geneset_Overlap","K01689 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0004634"
"3539","Ni2CK_egg_go_ko","AGW92175.1|EXI82919.1|WP_102040584.1|KFB78215.1|OGB53242.1|PHY03308.1|WP_078121737.1|ODU69919.1|EEQ94142.1|WP_011285986.1|WP_050417645.1|WP_079434406.1|OZB45857.1|WP_102245658.1|WP_117610156.1|WP_130459456.1","16","0.9210526315789473","Geneset_Overlap","COG0070 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0015930","false","Geneset_Overlap","COG0070 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0015930"
"3540","Ni2CK_egg_go_ko","WP_015434721.1|WP_016445177.1|EXI80502.1|WP_026687144.1|WP_056881558.1|WP_062353611.1|WP_068805178.1|WP_069037425.1|WP_083833987.1|WP_121456916.1|RTL47532.1|WP_126768911.1|WP_130433995.1|WP_004308966.1|WP_008327298.1|WP_011785686.1|EXI65852.1|WP_050416931.1|WP_079500942.1|PKO80311.1|SMB26786.1|WP_106750131.1|WP_108420862.1|WP_116533741.1|BBG72102.1|WP_004334373.1|WP_012831206.1|WP_019644776.1|KER84787.1|OHC63200.1|WP_076092653.1|WP_100118974.1|RYF73834.1|WP_133602686.1|CDH44918.1|WP_038212960.1|OYU98291.1|WP_107729813.1|WP_124446715.1|RTL46997.1|WP_127399087.1|CDW92237.1|WP_048673706.1|WP_056321934.1|WP_062308455.1|OYX42542.1|WP_108176231.1|WP_108887811.1|OIO78136.1|WP_072427658.1|WP_113039516.1|WP_004356433.1|WP_011287385.1|EXI67290.1|EXI79882.1|EXI89114.1|EXI90485.1|WP_027458181.1|KFB71744.1|KFB75248.1|KFB77558.1|WP_066879354.1|WP_079433904.1|WP_094267692.1|WP_117608985.1|WP_121428293.1|RTL28235.1|WP_133591291.1|TEX48162.1","69","0.948051948051948","Geneset_Overlap","COG0365 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MUF5","false","Geneset_Overlap","COG0365 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MUF5"
"3541","Ni2CK_egg_go_ko","WP_014237572.1|WP_015436736.1|EXI90689.1|WP_027458166.1|KFB74895.1|SBT06690.1|WP_088382570.1|WP_117608680.1|RPJ44264.1|RTK98005.1|RYF80491.1|TEX48147.1|CDH47611.1|PZQ52337.1|WP_137098281.1|WP_034994456.1|WP_079436674.1|WP_124219361.1|GCL61065.1|WP_008121844.1|PKO83537.1|WP_105998743.1|WP_108893374.1|WP_024516532.1|WP_048670196.1|WP_062590256.1|PKP68941.1|WP_112993160.1|TAK80989.1|WP_042822737.1|OYU49894.1|WP_129635243.1|WP_004259356.1|WP_004266007.1|WP_066879382.1|WP_069037386.1|OHC72288.1|OJX17264.1|WP_076092920.1|WP_079436675.1|PKO37690.1","41","0.847457627118644","Geneset_Overlap","COG1028 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MUEV","false","Geneset_Overlap","COG1028 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MUEV"
"3542","Ni2CK_egg_go_ko","BBG74083.1|RUQ40370.1|WP_121428012.1|WP_012203041.1|WP_132542637.1|WP_087648738.1|WP_004301710.1|WP_070987526.1|WP_092997584.1|WP_110258092.1|WP_011397794.1|WP_020564490.1|KFB69440.1|WP_137098945.1|TAL86698.1","15","0.6960227272727273","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) COG1140","false","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) COG1140"
"3543","Ni2CK_egg_go_ko","BBG74083.1|RUQ40370.1|WP_121428012.1|WP_012203041.1|WP_132542637.1|WP_087648738.1|WP_004301710.1|WP_070987526.1|WP_092997584.1|WP_110258092.1|WP_011397794.1|WP_020564490.1|KFB69440.1|WP_137098945.1|TAL86698.1","15","0.600328947368421","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Ni2CK_egg_go_ko) K00371","false","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Ni2CK_egg_go_ko) K00371"
"3544","Ni2CK_egg_go_ko","BBG74083.1|RUQ40370.1|WP_121428012.1|WP_012203041.1|WP_132542637.1|WP_087648738.1|WP_004301710.1|WP_070987526.1|WP_092997584.1|WP_110258092.1|WP_011397794.1|WP_020564490.1|KFB69440.1|WP_137098945.1|TAL86698.1","15","0.6960227272727273","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) K00371","false","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Ni2CK_egg_go_ko) K00371"
"3545","Ni2CK_egg_go_ko","WP_011397794.1|KFB69440.1|WP_070987526.1|WP_087648738.1|WP_110258092.1|BBG74083.1|WP_092997584.1|TAL86698.1|WP_137098945.1|WP_020564490.1|WP_132542637.1|RUQ40370.1|WP_004301710.1|WP_012203041.1|WP_121428012.1","15","0.703125","Geneset_Overlap","K00371 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126","false","Geneset_Overlap","K00371 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0042126"
"3546","Ni2CK_egg_go_ko","WP_056876738.1|OJY14595.1|WP_114401430.1|RZI70655.1|WP_042084243.1|KPK19984.1|OIP08438.1|PJI38023.1|WP_128198914.1|WP_133314182.1|WP_013215864.1|WP_055037836.1|WP_075187930.1|WP_007866641.1|WP_011158456.1|WP_068082899.1|TAK91950.1|EXI78438.1|WP_004651294.1|WP_108176835.1|WP_004361350.1|WP_011239598.1|WP_011288588.1|WP_012204342.1|WP_015435441.1|EXI68690.1|EXI79150.1|WP_028995009.1|KFB68261.1|KFB77946.1|OFZ97010.1|OHC70316.1|WP_090702123.1|PKO90014.1|WP_117609045.1|WP_121241506.1|WP_121457279.1|RTL37413.1|TAH41053.1|TEX44640.1","40","0.9545454545454546","Geneset_Overlap","1MUKX (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0004108","false","Geneset_Overlap","1MUKX (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0004108"
"3547","Ni2CK_egg_go_ko","BBG74083.1|RUQ40370.1|WP_121428012.1|WP_012203041.1|WP_132542637.1|WP_087648738.1|WP_004301710.1|WP_070987526.1|WP_092997584.1|WP_110258092.1|WP_011397794.1|WP_020564490.1|KFB69440.1|WP_137098945.1|TAL86698.1","15","0.600328947368421","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Ni2CK_egg_go_ko) COG1140","false","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Ni2CK_egg_go_ko) COG1140"
"3548","Ni2CK_egg_go_ko","AGW92175.1|EXI82919.1|WP_102040584.1|KFB78215.1|OGB53242.1|PHY03308.1|WP_026259429.1|WP_078121737.1|ODU69919.1|WP_100265336.1|EEQ94142.1|WP_011285986.1|WP_050417645.1|WP_079434406.1|OZB45857.1|WP_102245658.1|WP_117610156.1|WP_130459456.1","18","0.9736842105263157","Geneset_Overlap","COG0067 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0015930","false","Geneset_Overlap","COG0067 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0015930"
"3549","Ni2CK_egg_go_ko","WP_011289321.1|WP_116533100.1|WP_008452502.1|WP_015765413.1|WP_054622132.1|RUQ29426.1|WP_020159118.1|KFB67736.1|WP_048670083.1|WP_056668985.1|WP_066739413.1|WP_116959715.1|WP_088813028.1|TAK62445.1|WP_055422581.1|WP_058718401.1|WP_110256738.1|SCX09618.1|PKO70472.1|RTL28629.1","20","0.9545454545454546","Geneset_Overlap","1MURX (Geneset_Overlap_Ni2CK_egg_go_ko) K01624","false","Geneset_Overlap","1MURX (Geneset_Overlap_Ni2CK_egg_go_ko) K01624"
"3550","Ni2CK_egg_go_ko","WP_102041803.1|KFB66257.1|EXI74690.1|WP_079446987.1|WP_106748256.1|TKT73400.1|WP_042422614.1|OLC74155.1|WP_100378545.1|WP_088344563.1|CCL39299.1|OLL99361.1|PZP66845.1|ODT50015.1|WP_079690089.1|WP_084055521.1|OGW34266.1|OGS92337.1|KXK23501.1|PKO71921.1|KIF33670.1|WP_048674821.1|SPS06403.1|RUT95275.1|KFB68186.1|RUQ37377.1|OHC67264.1|EXI86829.1","28","0.6428571428571428","Geneset_Overlap","GO:0000015 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0006096","false","Geneset_Overlap","GO:0000015 (Geneset_Overlap_Ni2CK_egg_go_ko) GO:0006096"
"3551","Ni2CK_egg_go_ko","WP_016445177.1|WP_026687144.1|WP_056881558.1|WP_062353611.1|WP_068805178.1|WP_069037425.1|WP_126768911.1|WP_130433995.1|WP_008327298.1|WP_011785686.1|EXI65852.1|WP_079500942.1|SMB26786.1|WP_106750131.1|WP_108420862.1|BBG72102.1|WP_012831206.1|KER84787.1|OHC63200.1|WP_100118974.1|RYF73834.1|WP_133602686.1|CDH44918.1|KGA11706.1|WP_038212960.1|WP_107729813.1|WP_121352471.1|WP_124446715.1|RTL46997.1|CDW92237.1|WP_051313492.1|WP_056321934.1|OYX42542.1|WP_108176231.1|WP_108887811.1|OIO78136.1|WP_072427658.1|PYQ36883.1|WP_113039516.1|WP_082590223.1|WP_108515188.1|WP_004356433.1|WP_011287385.1|EXI67290.1|EXI90485.1|WP_027458181.1|KFB77558.1|WP_066879354.1|WP_094267692.1|WP_117608985.1|WP_121428293.1|RTL28235.1|WP_133591291.1|TEX48162.1","54","0.8506493506493507","Geneset_Overlap","COG0365 (Geneset_Overlap_Ni2CK_egg_go_ko) K01895","false","Geneset_Overlap","COG0365 (Geneset_Overlap_Ni2CK_egg_go_ko) K01895"
"3552","Ni2CK_egg_go_ko","WP_108887811.1|WP_011287385.1|WP_026687144.1|WP_130433995.1|OIO78136.1|SMB26786.1|WP_108176231.1|WP_082590223.1|WP_011785686.1|WP_056881558.1|TEX48162.1|WP_108515188.1|CDH44918.1|EXI67290.1|WP_016445177.1|KGA11706.1|WP_124446715.1|RTL46997.1|WP_108420862.1|WP_062353611.1|WP_121352471.1|WP_079500942.1|WP_066879354.1|KFB77558.1|BBG72102.1|WP_113039516.1|OYX42542.1|WP_094267692.1|WP_068805178.1|WP_072427658.1|WP_027458181.1|WP_069037425.1|PYQ36883.1|WP_126768911.1|RYF73834.1|KER84787.1|WP_012831206.1|WP_133591291.1|WP_107729813.1|WP_133602686.1|OHC63200.1|WP_106750131.1|WP_004356433.1|EXI90485.1|WP_038212960.1|WP_117608985.1|WP_121428293.1|WP_008327298.1|WP_100118974.1|CDW92237.1|RTL28235.1|WP_051313492.1|WP_056321934.1","53","0.9907407407407407","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) K01895","false","Geneset_Overlap","GO:0016208 (Geneset_Overlap_Ni2CK_egg_go_ko) K01895"
"3553","Ni2CK_egg_go_ko","WP_102041803.1|KFB66257.1|EXI74690.1|WP_079446987.1|WP_106748256.1|TKT73400.1|WP_042422614.1|OLC74155.1|WP_100378545.1|WP_088344563.1|PZP66845.1|ODT50015.1|WP_084055521.1|OGW34266.1|OGS92337.1|PKO71921.1|WP_048674821.1|SPS06403.1|RUT95275.1|KFB68186.1|RUQ37377.1|OHC67264.1|EXI86829.1","23","0.9107142857142857","Geneset_Overlap","GO:0000015 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MU1N","false","Geneset_Overlap","GO:0000015 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MU1N"
"3554","Ni2CK_egg_go_ko","WP_108887811.1|WP_011287385.1|WP_026687144.1|WP_130433995.1|OIO78136.1|SMB26786.1|WP_108176231.1|WP_082590223.1|WP_011785686.1|WP_056881558.1|TEX48162.1|WP_108515188.1|CDH44918.1|EXI67290.1|WP_016445177.1|KGA11706.1|WP_124446715.1|RTL46997.1|WP_108420862.1|WP_062353611.1|WP_121352471.1|WP_079500942.1|WP_066879354.1|KFB77558.1|BBG72102.1|WP_113039516.1|OYX42542.1|WP_094267692.1|WP_068805178.1|WP_072427658.1|WP_027458181.1|WP_069037425.1|PYQ36883.1|WP_126768911.1|RYF73834.1|KER84787.1|WP_012831206.1|WP_133591291.1|WP_107729813.1|WP_133602686.1|OHC63200.1|WP_106750131.1|WP_004356433.1|EXI90485.1|WP_038212960.1|WP_117608985.1|WP_121428293.1|WP_008327298.1|WP_100118974.1|CDW92237.1|RTL28235.1|WP_051313492.1|WP_056321934.1","53","0.9907407407407407","Geneset_Overlap","GO:0003987 (Geneset_Overlap_Ni2CK_egg_go_ko) K01895","false","Geneset_Overlap","GO:0003987 (Geneset_Overlap_Ni2CK_egg_go_ko) K01895"
"3555","Ni2CK_egg_go_ko","WP_004252965.1|WP_012206517.1|WP_019919114.1|WP_026685518.1|WP_053419840.1|SBT09970.1|WP_011766315.1|WP_131111132.1|WP_132570931.1|WP_008062595.1|WP_028248820.1|WP_047195791.1|SBT05161.1|PKO62809.1|WP_128196787.1|WP_013966642.1|ACV34416.1|WP_004303499.1|EXI89540.1|EXI89542.1|EXI92924.1|KFB66372.1|KFB66374.1|KFB75399.1|WP_066883411.1|WP_079434031.1|WP_110524092.1|WP_117609169.1","28","0.6932367149758454","Geneset_Overlap","1N6EM (Geneset_Overlap_Ni2CK_egg_go_ko) K03286","false","Geneset_Overlap","1N6EM (Geneset_Overlap_Ni2CK_egg_go_ko) K03286"
"3556","Ni2CK_egg_go_ko","AGW92175.1|EXI82919.1|WP_102040584.1|KFB78215.1|WP_026259429.1|WP_078121737.1|ODU69919.1|WP_100265336.1|EEQ94142.1|WP_011285986.1|WP_050417645.1|WP_079434406.1|OZB45857.1|WP_102245658.1|WP_117610156.1|WP_130459456.1","16","0.9444444444444444","Geneset_Overlap","1MU7B (Geneset_Overlap_Ni2CK_egg_go_ko) K00265","false","Geneset_Overlap","1MU7B (Geneset_Overlap_Ni2CK_egg_go_ko) K00265"
"3557","Ni2CK_egg_go_ko","AGW92175.1|EXI82919.1|WP_102040584.1|KFB78215.1|WP_026259429.1|WP_078121737.1|ODU69919.1|WP_100265336.1|EEQ94142.1|WP_011285986.1|WP_050417645.1|WP_079434406.1|OZB45857.1|WP_102245658.1|WP_117610156.1|WP_130459456.1","16","0.9444444444444444","Geneset_Overlap","COG0067 (Geneset_Overlap_Ni2CK_egg_go_ko) K00265","false","Geneset_Overlap","COG0067 (Geneset_Overlap_Ni2CK_egg_go_ko) K00265"
"3558","Ni2CK_egg_go_ko","WP_000813006.1|WP_091935138.1|WP_106747153.1|GCL66026.1|WP_028500682.1|WP_031408364.1|WP_079418842.1|PKO83985.1|WP_011500960.1|WP_015279261.1|WP_086067986.1|WP_114695583.1|CDH47300.1|WP_067661542.1|EIL97467.1|OJU29200.1|WP_004303349.1|KFB77939.1|WP_062352354.1|WP_066882616.1|WP_087281662.1|WP_087660431.1|PKO34329.1|WP_110524736.1","24","0.9285714285714286","Geneset_Overlap","COG0039 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MV57","false","Geneset_Overlap","COG0039 (Geneset_Overlap_Ni2CK_egg_go_ko) 1MV57"
"3559","Ni2CK_egg_go_ko","BBG74083.1|RUQ40370.1|WP_121428012.1|WP_012203041.1|WP_132542637.1|WP_087648738.1|WP_004301710.1|WP_070987526.1|WP_092997584.1|WP_110258092.1|WP_011397794.1|WP_020564490.1|KFB69440.1|WP_137098945.1|TAL86698.1","15","0.703125","Geneset_Overlap","GO:0042126 (Geneset_Overlap_Ni2CK_egg_go_ko) COG1140","false","Geneset_Overlap","GO:0042126 (Geneset_Overlap_Ni2CK_egg_go_ko) COG1140"
