"SUID","EnrichmentMap::Data Set","EnrichmentMap::Overlap_genes","EnrichmentMap::Overlap_size","EnrichmentMap::similarity_coefficient","interaction","name","selected","shared interaction","shared name"
"4216","Cd2CK_egg_go_ko","RTL37413.1|TAK91950.1|OHC70316.1|TAH41053.1|WP_011288588.1|WP_007866641.1|WP_011158456.1|WP_075187930.1|WP_004361350.1|TEX44640.1|WP_090702123.1|WP_004651294.1|EXI68690.1|WP_108176835.1|WP_084269874.1|WP_121457279.1|WP_011239598.1|PKO90014.1|WP_020891317.1|WP_013215864.1|PJI38023.1|WP_133314182.1|WP_121241506.1|WP_128198914.1|WP_056876738.1|EXI79150.1|OIP08438.1|OGP09261.1|OJY14595.1|WP_012204342.1|OFZ97010.1|RZI70655.1|WP_042084243.1|EXI78438.1|WP_015435441.1|WP_055037836.1|KFB68261.1|KFB77946.1|KPK19984.1|WP_068082899.1|WP_114401430.1|PZR33558.1|WP_028995009.1|WP_117609045.1","44","0.9150943396226415","Geneset_Overlap","GO:0046912 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0372","false","Geneset_Overlap","GO:0046912 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0372"
"4217","Cd2CK_egg_go_ko","WP_011633831.1|WP_012353056.1|WP_062188045.1|BBG74039.1|WP_093558235.1|PZP62061.1|WP_010103166.1|OGP08582.1|WP_135671693.1|WP_106874290.1|WP_035930530.1|WP_011288455.1|WP_012207006.1|WP_021006548.1|RTL42036.1","15","0.7586206896551724","Geneset_Overlap","COG0542 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MURH","false","Geneset_Overlap","COG0542 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MURH"
"4218","Cd2CK_egg_go_ko","WP_129219830.1|WP_020205948.1|TAD90173.1|WP_107494321.1|EDP74085.1|WP_062626449.1|WP_013506879.1|RIK88231.1|WP_136551970.1|WP_046849510.1|WP_061500108.1|OQW81634.1|WP_088534965.1|WP_086619775.1|WP_062358397.1|WP_012207716.1|OGB48659.1","17","1.0","Geneset_Overlap","GO:0004013 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0499","false","Geneset_Overlap","GO:0004013 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0499"
"4219","Cd2CK_egg_go_ko","KFB77654.1|SBT03244.1|WP_015768558.1|OYY34710.1|WP_135191511.1|KFB68366.1|RTL40498.1|PKO33803.1","8","0.0886532822016693","Geneset_Overlap","GO:0004129 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0009055","false","Geneset_Overlap","GO:0004129 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0009055"
"4220","Cd2CK_egg_go_ko","KFB69210.1|KLT21213.1|ODS73451.1|OGI46044.1|WP_078307178.1|PKO26120.1|WP_106748007.1|WP_014235482.1|WP_028485245.1|WP_043946424.1|WP_058531626.1|WP_067758259.1|OYZ55106.1|WP_106825664.1|TAG83693.1|WP_061498192.1|OIP11335.1|WP_012695740.1|PJI37961.1|WP_136555888.1|PKM03356.1|WP_108427913.1|WP_004343146.1|WP_012202327.1|WP_016453856.1|WP_028770765.1|ALD91789.1|WP_076604510.1|PKO29730.1|WP_108949537.1|PZQ20981.1|TEX49225.1","32","0.8555555555555556","Geneset_Overlap","1MUCV (Geneset_Overlap_Cd2CK_egg_go_ko) K02355","false","Geneset_Overlap","1MUCV (Geneset_Overlap_Cd2CK_egg_go_ko) K02355"
"4221","Cd2CK_egg_go_ko","WP_054965449.1|ODS71062.1|WP_012585584.1|OJY87033.1|OGV72118.1|RTL04036.1|WP_028994809.1|WP_056197883.1|ODS95854.1|WP_043820335.1|WP_124220621.1|WP_055423062.1|WP_010463004.1|WP_027457213.1|RTL46920.1|WP_090018893.1","16","0.7130124777183601","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Cd2CK_egg_go_ko) COG5013","false","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Cd2CK_egg_go_ko) COG5013"
"4222","Cd2CK_egg_go_ko","WP_054965449.1|WP_012585584.1|OJY87033.1|OGV72118.1|RTL04036.1|WP_028994809.1|WP_027457213.1","7","0.14472140762463342","Geneset_Overlap","GO:0051539 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0042126","false","Geneset_Overlap","GO:0051539 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0042126"
"4223","Cd2CK_egg_go_ko","WP_054965449.1|ODS71062.1|WP_012585584.1|OJY87033.1|OGV72118.1|RTL04036.1|WP_028994809.1|WP_056197883.1|ODS95854.1|WP_043820335.1|WP_124220621.1|WP_055423062.1|WP_010463004.1|WP_027457213.1|RTL46920.1|WP_090018893.1","16","0.6109391124871001","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Cd2CK_egg_go_ko) COG5013","false","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Cd2CK_egg_go_ko) COG5013"
"4224","Cd2CK_egg_go_ko","WP_054965449.1|WP_012585584.1|OJY87033.1|OGV72118.1|RTL04036.1|WP_028994809.1|WP_027457213.1","7","0.23052691867124858","Geneset_Overlap","GO:0051539 (Geneset_Overlap_Cd2CK_egg_go_ko) K00370","false","Geneset_Overlap","GO:0051539 (Geneset_Overlap_Cd2CK_egg_go_ko) K00370"
"4225","Cd2CK_egg_go_ko","WP_042422614.1|OGS92337.1|OHC67264.1|WP_102041803.1|KIF33670.1|WP_079690089.1|WP_100378545.1|PKO71921.1|WP_106748256.1|PZP66845.1|TKT73400.1|WP_084055521.1|WP_088344563.1|SPS06403.1|CCL39299.1|KFB68186.1|WP_048674821.1|OGW34266.1|RUQ37377.1|ODT50015.1|OLL99361.1|WP_079446987.1|KXK23501.1|OLC74155.1|EXI74690.1|EXI86829.1|KFB66257.1","27","0.9821428571428572","Geneset_Overlap","K01689 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0000015","false","Geneset_Overlap","K01689 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0000015"
"4226","Cd2CK_egg_go_ko","WP_037480914.1|WP_079432654.1|OJV09993.1|WP_011237979.1|RIX49066.1|EXI80313.1|PIV89193.1|WP_103919820.1|PJF22872.1|WP_020087362.1|OQW41827.1|KFB78306.1|OJV60297.1|WP_013804444.1|RZI44886.1|TDJ24869.1|WP_099407143.1|WP_012207028.1|WP_027456663.1|WP_106748024.1|WP_137100334.1|EXI90846.1|WP_011298168.1|WP_015437569.1|RTL23085.1|WP_096449278.1|TAH42711.1|PKO56059.1|OAI54434.1|ESY63350.1|RTL34219.1|ODU09307.1|OFZ98106.1|WP_050452462.1|WP_090319415.1|RIX49058.1|PKO41603.1|WP_004298446.1|WP_035933059.1|KFB78314.1|OYW54853.1|WP_106747851.1|PKO26483.1|WP_056880330.1","44","0.4317029580187475","Geneset_Overlap","GO:0019843 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0005840","false","Geneset_Overlap","GO:0019843 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0005840"
"4227","Cd2CK_egg_go_ko","PKP86951.1","1","0.020572916666666666","Geneset_Overlap","GO:0016614 (Geneset_Overlap_Cd2CK_egg_go_ko) COG2010","false","Geneset_Overlap","GO:0016614 (Geneset_Overlap_Cd2CK_egg_go_ko) COG2010"
"4228","Cd2CK_egg_go_ko","WP_013804444.1|RZI44886.1|WP_099407143.1|WP_027456663.1|WP_106748024.1|EXI90846.1|WP_015437569.1|RTL23085.1|WP_096449278.1|RTL34219.1|OFZ98106.1|WP_090319415.1|RIX49058.1|WP_004298446.1|WP_035933059.1|KFB78314.1|PKO26483.1","17","0.6491228070175439","Geneset_Overlap","GO:0019843 (Geneset_Overlap_Cd2CK_egg_go_ko) 1R9YZ","false","Geneset_Overlap","GO:0019843 (Geneset_Overlap_Cd2CK_egg_go_ko) 1R9YZ"
"4229","Cd2CK_egg_go_ko","KFB69210.1|KLT21213.1|ODS73451.1|PKO26120.1|WP_014235482.1|WP_067758259.1|OYZ55106.1|WP_106825664.1|TAG83693.1|WP_061498192.1|OIP11335.1|WP_012695740.1|WP_136555888.1|WP_108427913.1|WP_004343146.1|WP_012202327.1|WP_016453856.1|ALD91789.1|WP_076604510.1|PKO29730.1|WP_108949537.1|TEX49225.1","22","0.5486725663716814","Geneset_Overlap","2VI3Q (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0003924","false","Geneset_Overlap","2VI3Q (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0003924"
"4230","Cd2CK_egg_go_ko","WP_054020873.1|PKO86510.1|WP_110399427.1|WP_119783747.1|RTL35821.1|WP_008060415.1|WP_119770394.1|WP_011766701.1|WP_056242747.1|RTK98152.1|WP_009553533.1|WP_027457891.1|TEX44200.1","13","0.5571428571428572","Geneset_Overlap","K00114 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0052935","false","Geneset_Overlap","K00114 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0052935"
"4231","Cd2CK_egg_go_ko","EKE18052.1|ODU57472.1|OJX70055.1|OPH17454.1|WP_115934849.1|WP_121219054.1|WP_008494540.1|RYE05967.1|SP|P75022.1|EFTU_RHIRD|WP_029312050.1|WP_109453369.1|WP_028957231.1|WP_043949301.1|WP_069444877.1|AQT42897.1|WP_034743456.1|WP_093509984.1|WP_100053551.1|WP_135048775.1","19","0.43191256830601094","Geneset_Overlap","2TQP8 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0003746","false","Geneset_Overlap","2TQP8 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0003746"
"4232","Cd2CK_egg_go_ko","OYZ00001.1|KFB69207.1|WP_032238732.1|WP_076891819.1|PZP39388.1|WP_026770526.1|WP_100138630.1|OUX17918.1|WP_018413323.1|PKO82755.1|KKR79619.1|WP_028957231.1|WP_054281656.1|WP_109453369.1|WP_126831844.1|WP_097087654.1|SFN58997.1|KXK00783.1|WP_122878230.1|AGO28354.1|KML33318.1|WP_006730011.1|WP_094002412.1|OJY95462.1|WP_086919618.1|WP_092280200.1|WP_057297243.1|WP_115934849.1|WP_093281025.1|KTC77939.1|WP_056069295.1|WP_048497737.1|PID31983.1|GBE29179.1|WP_077239469.1|WP_049411422.1|GAK54310.1|WP_130997957.1|WP_021275036.1|PKN46003.1|AQT42897.1|WP_053281820.1|CTQ57173.1|WP_034743456.1|AFV98459.1|WP_084205124.1|WP_039131350.1|WP_122890902.1|WP_069444877.1|WP_124799605.1|WP_016533924.1|AAQ62397.1|WP_005879073.1|TAN86363.1|WP_027469922.1|OYW19306.1|WP_008494540.1|OPH17454.1|AIT62738.1|WP_114692163.1|ODU57472.1|WP_076091607.1|WP_119212345.1|EPR32470.1|VHH18454.1|RKZ91889.1|RZI44858.1|OJU73943.1|WP_053322368.1|WP_116846679.1|WP_005483729.1|WP_076501246.1|WP_126170335.1|WP_013614171.1|CED79243.1|WP_004332390.1|RYY12747.1|PKN73642.1|PTM19938.1|WP_062352460.1|KIF34349.1|WP_076912688.1|WP_114959718.1|WP_133797155.1|WP_121219054.1|KPN72726.1|TDI75867.1|WP_043949301.1|WP_045726418.1|AWW25111.1|PAW66547.1|RTL29324.1|CUR08644.1|TAK66595.1|WP_117380257.1|WP_091940317.1|PID72391.1|EGC61563.1|WP_094555909.1|PCJ42754.1|WP_132985273.1|OJX70055.1|WP_006450618.1|WP_004355307.1|WP_027456679.1|WP_108360503.1|WP_108780439.1|WP_035511923.1|TET29113.1|WP_093509984.1|WP_135048775.1|WP_106875037.1|WP_107888850.1|EQB64020.1|WP_029312050.1|RYE05967.1|WP_039438947.1|WP_114114452.1|WP_128096253.1|WP_105040437.1|WP_087349485.1|WP_100053551.1|WP_019372615.1|WP_115723606.1|EKE18052.1|SP|P75022.1|EFTU_RHIRD|WP_107865110.1|WP_014235481.1|KRP10551.1|ERH40858.1","130","0.7287878787878788","Geneset_Overlap","GO:0005525 (Geneset_Overlap_Cd2CK_egg_go_ko) K02358","false","Geneset_Overlap","GO:0005525 (Geneset_Overlap_Cd2CK_egg_go_ko) K02358"
"4233","Cd2CK_egg_go_ko","WP_076091671.1|OYZ27150.1|OQW79827.1|WP_114966207.1|TAN12204.1|WP_028989802.1|WP_112748502.1|WP_133590432.1|RYZ74454.1|EXI78141.1|WP_079432671.1|WP_012202977.1|WP_056002693.1","13","0.16603508771929823","Geneset_Overlap","GO:0015935 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0019843","false","Geneset_Overlap","GO:0015935 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0019843"
"4234","Cd2CK_egg_go_ko","PHQ58449.1|OJX29812.1|PKO89627.1|WP_094267892.1|WP_109015333.1|WP_119632423.1|WP_081148932.1|WP_035608057.1|WP_079433534.1|RYD52665.1|WP_133594294.1|WP_133680969.1|OGA63255.1|BAN35084.1|WP_088812016.1|WP_013522392.1|WP_076094220.1|PCI65220.1|WP_124734110.1|WP_005160809.1|RPH44985.1|WP_125244194.1|OFZ96113.1|KFB68274.1|OYV35612.1|WP_107491793.1|KNZ34458.1|WP_004365214.1","28","0.6261261261261262","Geneset_Overlap","GO:0030170 (Geneset_Overlap_Cd2CK_egg_go_ko) K04487","false","Geneset_Overlap","GO:0030170 (Geneset_Overlap_Cd2CK_egg_go_ko) K04487"
"4235","Cd2CK_egg_go_ko","WP_013803090.1|OJX35469.1|WP_083281205.1|EYU06092.1|RIX44646.1|WP_083293141.1|PZQ74733.1|WP_124961768.1|WP_005670933.1|WP_084652092.1|ETK39847.1|WP_084173694.1|WP_102770819.1|WP_136386246.1|PKO35889.1|WP_129572018.1|WP_079436222.1|WP_084019513.1|WP_104801476.1","19","0.8118181818181818","Geneset_Overlap","1MU08 (Geneset_Overlap_Cd2CK_egg_go_ko) K01534","false","Geneset_Overlap","1MU08 (Geneset_Overlap_Cd2CK_egg_go_ko) K01534"
"4236","Cd2CK_egg_go_ko","WP_011397794.1|KFB69440.1|WP_070987526.1|WP_087648738.1|WP_110258092.1|BBG74083.1|WP_092997584.1|TAL86698.1|WP_137098945.1|WP_020564490.1|WP_132542637.1|RUQ40370.1|WP_004301710.1|WP_012203041.1|WP_121428012.1","15","0.703125","Geneset_Overlap","COG1140 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0042126","false","Geneset_Overlap","COG1140 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0042126"
"4237","Cd2CK_egg_go_ko","OHC61306.1|WP_050417154.1|OYT20704.1|WP_079433093.1|RIX44719.1|OGA45015.1|AHZ56225.1|OHC64126.1|EXI85300.1|RME97841.1|WP_101942277.1|KFB74534.1|OQW84783.1|OJX50216.1|KFB69436.1|RTL30765.1|WP_040040698.1|WP_027459187.1|WP_108977384.1|OAI45762.1|TAK48549.1|WP_015768558.1|WP_119964852.1|OYY34710.1|WP_114350801.1|WP_090750480.1|SBT08714.1|EXI90076.1|RTL37487.1|WP_061968293.1|OJX20373.1|PKO56461.1|TEX48909.1|GAO42683.1|WP_066884220.1|SLM45716.1|WP_013029265.1|EXI86426.1|WP_084721056.1|PKP86951.1|PKO59819.1|WP_086912295.1|BAO02580.1|WP_068491810.1|ODU56528.1|OIP10440.1|TEX48948.1|WP_135191511.1|WP_018151794.1|PKO46484.1|RMG33618.1|WP_116534872.1|CAI06598.1|RTL29810.1|WP_079432800.1|WP_004301737.1|WP_114234547.1|WP_079435145.1|RTL40498.1|ACF98171.1|PKO33803.1|WP_027456424.1|WP_133588295.1|EXI73901.1|WP_137194094.1|WP_057674903.1|WP_090070101.1|WP_108106829.1|WP_056876288.1|OQW34708.1|WP_076096509.1|WP_091399923.1|EXI89315.1|TKB70247.1|PZN50127.1|TDQ47100.1|KFB77698.1|WP_119107391.1","78","0.5537754595131644","Geneset_Overlap","GO:0020037 (Geneset_Overlap_Cd2CK_egg_go_ko) COG2010","false","Geneset_Overlap","GO:0020037 (Geneset_Overlap_Cd2CK_egg_go_ko) COG2010"
"4238","Cd2CK_egg_go_ko","PHQ58449.1|OJX29812.1|PKO89627.1|WP_094267892.1|WP_109015333.1|WP_119632423.1|WP_081148932.1|WP_035608057.1|WP_079433534.1|RYD52665.1|WP_133594294.1|WP_133680969.1|OGA63255.1|BAN35084.1|WP_088812016.1|WP_013522392.1|WP_076094220.1|PCI65220.1|WP_124734110.1|WP_005160809.1|RPH44985.1|WP_125244194.1|OFZ96113.1|KFB68274.1|OYV35612.1|WP_107491793.1|KNZ34458.1|WP_004365214.1","28","0.6261261261261262","Geneset_Overlap","GO:0030170 (Geneset_Overlap_Cd2CK_egg_go_ko) COG1104","false","Geneset_Overlap","GO:0030170 (Geneset_Overlap_Cd2CK_egg_go_ko) COG1104"
"4239","Cd2CK_egg_go_ko","PKP86951.1","1","0.018968309044644922","Geneset_Overlap","COG4993 (Geneset_Overlap_Cd2CK_egg_go_ko) COG2010","false","Geneset_Overlap","COG4993 (Geneset_Overlap_Cd2CK_egg_go_ko) COG2010"
"4240","Cd2CK_egg_go_ko","SMB26997.1|WP_086926796.1|WP_088178900.1|RZJ15583.1|PLX75252.1|WP_066155737.1|WP_026781577.1|TAM43965.1|WP_014428125.1|RTL38232.1|WP_043742265.1|PZU55555.1|WP_004305194.1|WP_110523532.1","14","0.27608695652173915","Geneset_Overlap","GO:0005509 (Geneset_Overlap_Cd2CK_egg_go_ko) 2VM8J","false","Geneset_Overlap","GO:0005509 (Geneset_Overlap_Cd2CK_egg_go_ko) 2VM8J"
"4241","Cd2CK_egg_go_ko","WP_004365214.1|BAN35084.1|OFZ96113.1|WP_076094220.1|WP_081148932.1|WP_094267892.1|OYV35612.1|PKO89627.1|WP_107491793.1|RPH44985.1|WP_124734110.1|WP_005160809.1|WP_013522392.1|KFB68274.1|PHQ58449.1|WP_133594294.1|WP_133680969.1|WP_109015333.1|WP_035608057.1|KNZ34458.1|OGA63255.1|OJX29812.1|WP_079433534.1|WP_088812016.1|PCI65220.1|WP_119632423.1|WP_125244194.1","27","0.9821428571428572","Geneset_Overlap","1MU1C (Geneset_Overlap_Cd2CK_egg_go_ko) K04487","false","Geneset_Overlap","1MU1C (Geneset_Overlap_Cd2CK_egg_go_ko) K04487"
"4242","Cd2CK_egg_go_ko","WP_014237572.1|WP_015436736.1|EXI90689.1|WP_027458166.1|KFB74895.1|SBT06690.1|WP_088382570.1|WP_117608680.1|RPJ44264.1|RTK98005.1|RYF80491.1|TEX48147.1|CDH47611.1|PZQ52337.1|WP_137098281.1|WP_034994456.1|WP_079436674.1|WP_124219361.1|GCL61065.1|WP_008121844.1|PKO83537.1|WP_105998743.1|WP_108893374.1|WP_024516532.1|WP_048670196.1|WP_062590256.1|PKP68941.1|WP_112993160.1|TAK80989.1|WP_042822737.1|OYU49894.1|WP_129635243.1|WP_004259356.1|WP_004266007.1|WP_066879382.1|WP_069037386.1|OHC72288.1|OJX17264.1|WP_076092920.1|WP_079436675.1|PKO37690.1","41","0.9880952380952381","Geneset_Overlap","K00023 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MUEV","false","Geneset_Overlap","K00023 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MUEV"
"4243","Cd2CK_egg_go_ko","WP_079433304.1|WP_002923543.1|WP_066882668.1|WP_054020873.1|RIX45053.1|WP_018411050.1|WP_009553533.1|WP_088177840.1|RTK98152.1|TEX44200.1|WP_011766701.1|WP_027457891.1|WP_019918667.1|WP_110399427.1|WP_119770394.1|PKO86510.1|WP_066336621.1|WP_056242747.1|RTL35821.1|WP_008060415.1|WP_119783747.1","21","0.85","Geneset_Overlap","GO:0016614 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0052935","false","Geneset_Overlap","GO:0016614 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0052935"
"4244","Cd2CK_egg_go_ko","ALH81516.1","1","0.022934472934472934","Geneset_Overlap","COG1629 (Geneset_Overlap_Cd2CK_egg_go_ko) COG4774","false","Geneset_Overlap","COG1629 (Geneset_Overlap_Cd2CK_egg_go_ko) COG4774"
"4245","Cd2CK_egg_go_ko","WP_119290157.1|WP_027473956.1|TAK83852.1|WP_013744694.1|WP_015434519.1|WP_102648302.1|OGA25275.1|PKO36077.1|RDE50699.1|WP_011236479.1|WP_102246209.1|TEX44287.1|PKO93389.1|WP_131279024.1|WP_013522138.1|OQW82332.1|WP_011286192.1|WP_124649802.1|KFB66796.1|OQW42457.1|WP_027456623.1|WP_026687922.1|WP_054124927.1|OGA07404.1|KFB73498.1|WP_105506304.1|WP_133857735.1|WP_067170571.1|WP_054018941.1|OGA06426.1|WP_008115203.1|WP_116499074.1|WP_134195739.1|PKO45489.1|WP_079434226.1|WP_004180305.1|KPK18212.1|RTL33178.1|PLX71094.1|WP_012207458.1","40","0.6923076923076923","Geneset_Overlap","GO:0042026 (Geneset_Overlap_Cd2CK_egg_go_ko) 2VIW1","false","Geneset_Overlap","GO:0042026 (Geneset_Overlap_Cd2CK_egg_go_ko) 2VIW1"
"4246","Cd2CK_egg_go_ko","PHQ58449.1|OJX29812.1|PKO89627.1|WP_094267892.1|WP_109015333.1|WP_119632423.1|WP_081148932.1|WP_035608057.1|WP_079433534.1|RYD52665.1|WP_133594294.1|WP_133680969.1|OGA63255.1|BAN35084.1|WP_088812016.1|WP_013522392.1|WP_076094220.1|PCI65220.1|WP_124734110.1|WP_005160809.1|RPH44985.1|WP_125244194.1|OFZ96113.1|KFB68274.1|OYV35612.1|WP_107491793.1|KNZ34458.1|WP_004365214.1","28","1.0","Geneset_Overlap","GO:0031071 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0044571","false","Geneset_Overlap","GO:0031071 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0044571"
"4247","Cd2CK_egg_go_ko","PZP29908.1|OJX25964.1|KFB77730.1|WP_069040294.1|WP_129350806.1|RZJ95262.1|RLS51732.1|WP_124539589.1|ODU88478.1|WP_121459553.1|RZL03004.1|ODS97385.1|WP_056068348.1|PIQ12327.1|WP_049725106.1|RYD57737.1|WP_062353565.1|WP_124855481.1|WP_106749718.1|WP_079433542.1|ODS68942.1|WP_066879881.1|KFB65965.1","23","0.7666666666666666","Geneset_Overlap","GO:0006396 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0006402","false","Geneset_Overlap","GO:0006396 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0006402"
"4248","Cd2CK_egg_go_ko","EKE18052.1|ODU57472.1|OJX70055.1|OPH17454.1|WP_115934849.1|WP_121219054.1|WP_008494540.1|RYE05967.1|SP|P75022.1|EFTU_RHIRD|WP_029312050.1|WP_109453369.1|WP_028957231.1|WP_043949301.1|WP_069444877.1|AQT42897.1|WP_034743456.1|WP_093509984.1|WP_100053551.1|WP_135048775.1","19","0.4488405797101449","Geneset_Overlap","2TQP8 (Geneset_Overlap_Cd2CK_egg_go_ko) K02358","false","Geneset_Overlap","2TQP8 (Geneset_Overlap_Cd2CK_egg_go_ko) K02358"
"4249","Cd2CK_egg_go_ko","OJX35469.1|WP_083281205.1|EYU06092.1|RIX44646.1|WP_083293141.1|WP_124961768.1|WP_005670933.1|WP_084652092.1|PWT95088.1|WP_013673482.1|WP_015878143.1|ETK39847.1|WP_084173694.1|WP_102770819.1|WP_136386246.1|WP_088179356.1|PKO35889.1|WP_129572018.1|WP_079436222.1|WP_084019513.1|WP_104801476.1","21","0.6977124183006536","Geneset_Overlap","COG2217 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0030001","false","Geneset_Overlap","COG2217 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0030001"
"4250","Cd2CK_egg_go_ko","WP_011288938.1|WP_091936163.1|WP_114804109.1|BBG73583.1|KFB77160.1|WP_092615691.1|PKO84220.1|WP_105998390.1|WP_038361093.1|WP_114278342.1|RPJ48138.1|RTL28259.1|AGB82336.1|WP_119631809.1|WP_055936105.1","15","0.875","Geneset_Overlap","1MVW2 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0605","false","Geneset_Overlap","1MVW2 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0605"
"4251","Cd2CK_egg_go_ko","WP_014237572.1|WP_015436736.1|EXI90689.1|WP_027458166.1|KFB74895.1|SBT06690.1|WP_088382570.1|WP_117608680.1|RPJ44264.1|RYF80491.1|TEX48147.1|CDH47611.1|WP_079436674.1|WP_124219361.1|GCL61065.1|PKO83537.1|WP_112993160.1|TAK80989.1|WP_004259356.1|WP_004266007.1|WP_066879382.1|WP_069037386.1|OHC72288.1|OJX17264.1|WP_076092920.1|WP_079436675.1|PKO37690.1","27","0.8214285714285714","Geneset_Overlap","2VH8R (Geneset_Overlap_Cd2CK_egg_go_ko) K00023","false","Geneset_Overlap","2VH8R (Geneset_Overlap_Cd2CK_egg_go_ko) K00023"
"4252","Cd2CK_egg_go_ko","WP_084019513.1|WP_102770819.1|WP_084173694.1|WP_083293141.1|WP_084652092.1|RIX44646.1|WP_124961768.1|WP_129572018.1|WP_104801476.1|WP_136386246.1|ETK39847.1|WP_005670933.1|WP_083281205.1|OJX35469.1|EYU06092.1|WP_079436222.1|PKO35889.1","17","0.6439393939393939","Geneset_Overlap","GO:0030001 (Geneset_Overlap_Cd2CK_egg_go_ko) K01534","false","Geneset_Overlap","GO:0030001 (Geneset_Overlap_Cd2CK_egg_go_ko) K01534"
"4253","Cd2CK_egg_go_ko","RTL35955.1","1","0.017313546423135463","Geneset_Overlap","GO:0009089 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0030170","false","Geneset_Overlap","GO:0009089 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0030170"
"4254","Cd2CK_egg_go_ko","WP_054965449.1|ODS71062.1|WP_012585584.1|OJY87033.1|OGV72118.1|RTL04036.1|WP_028994809.1|WP_056197883.1|ODS95854.1|WP_043820335.1|WP_124220621.1|WP_055423062.1|WP_010463004.1|WP_027457213.1|RTL46920.1|WP_090018893.1","16","0.6244343891402715","Geneset_Overlap","GO:0043546 (Geneset_Overlap_Cd2CK_egg_go_ko) COG5013","false","Geneset_Overlap","GO:0043546 (Geneset_Overlap_Cd2CK_egg_go_ko) COG5013"
"4255","Cd2CK_egg_go_ko","WP_012806848.1|KFB69210.1|KFB76769.1|KLT21213.1|ODS73451.1|OGI46044.1|WP_078307178.1|PKO26120.1|WP_106748007.1|WP_014235482.1|WP_019946176.1|WP_028485245.1|WP_043946424.1|WP_058531626.1|WP_067758259.1|OYZ55106.1|WP_106825664.1|TAG83693.1|WP_061498192.1|OIP11335.1|PZR39253.1|WP_111293907.1|WP_011463684.1|WP_012695740.1|WP_013621710.1|OHC66784.1|PJI37961.1|TAE17310.1|WP_136555888.1|PKM03356.1|WP_108427913.1|KPK32466.1|EKE18133.1|RMG26781.1|WP_004343146.1|WP_012202327.1|WP_016453856.1|WP_028770765.1|ALD91789.1|WP_076604510.1|PKO29730.1|WP_108949537.1|PZQ20981.1|RTL27389.1|TEX49225.1","45","0.5824175824175825","Geneset_Overlap","K02355 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0005525","false","Geneset_Overlap","K02355 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0005525"
"4256","Cd2CK_egg_go_ko","WP_015437464.1|TCW38113.1|WP_035678795.1|WP_117607631.1|RDE50182.1|WP_132249930.1|WP_007680863.1|KFB70734.1|OYY58949.1|WP_004721665.1|WP_126463609.1|WP_002931890.1|WP_011236835.1|WP_050417438.1|WP_066882891.1|OYU48789.1","16","0.9705882352941176","Geneset_Overlap","1MUTQ (Geneset_Overlap_Cd2CK_egg_go_ko) K01687","false","Geneset_Overlap","1MUTQ (Geneset_Overlap_Cd2CK_egg_go_ko) K01687"
